
Karter,9 weeks old,Yorkshire Terrier,Black & Tan,4 1/2 - 5 lbs,I'm ready today!,"January 27, 2017",Male,3 1/2 - 4 lbs,"$2,725",499768,AKC,"Karter is simply precious! You just can't go wrong choosing him. He  has been raised in a loving home environment, so he is already very well socialized. This cutie comes up to date on vaccinations and vet checked to help make his transition from our home to yours an easy one. Karter will surely be the talk of your town, and he is just waiting for that perfect family to call his own. Don’t let this baby boy pass you by. He will be that perfect, fun-loving addition that you have been looking for."
Ziggy,7 weeks old,Maltipoo,Apricot & White,7 - 8 lbs,"April 9, 2017","February 12, 2017",Male,7 - 8 lbs,"$2,450",499769,Not registered,"Stop right there! You have found your new baby boy. Ziggy is as adorable as a puppy can be. He will be sure to shower you with his puppy love kisses every morning just to let you know how much you mean to him. Ziggy will be sure to come home to you happy, healthy, and ready to play. He will be up to date on his puppy vaccinations and vet checks just in time to come to his new home. Don’t miss out on the newest addition to your family. He will be sure to steal your heart away."
Buddy,11 weeks old,Mastiff,Brindle,190 - 210 lbs,I'm ready today!,"January 15, 2017",Male,160 - 175 lbs,"$3,850",499775,AKC,"Buddy is from solid genetics and bred to improve the breed. He has been adventurous and outgoing the entirety of his life thus far. He is a true prince charming. He is just as handsome and lovable as they come. He is always up for anything. He will be the first to run in the yard for a good game of catch or to lie on the couch for a good nap. He is just an all-around great pup! Buddy will be sure to come home to you up to date on his vaccinations and vet checks. Don’t let this all around star pass you by. He will be sure to make that perfect, playful, loving addition that you and your family have been searching for."
Barnaby,11 weeks old,Mastiff,Brindle,190 - 210 lbs,I'm ready today!,"January 15, 2017",Male,160 - 175 lbs,"$3,850",499779,AKC,Barnaby is from solid genetics and bred to improve the breed. He has been sweet and playful the entirety of his life thus far. He is currently waiting for his forever loving family to make him theirs today. Barnaby is just as playful and lovable as they come. He will be sure to be the talk of your town. Barnaby will be sure to come home to you up to date on his puppy vaccinations and vet visits. Don’t let this handsome baby boy slip away from you. He will be sure to make that perfect loving addition that you have been searching for.
Barkley,11 weeks old,Mastiff,Brindle,190 - 210 lbs,I'm ready today!,"January 15, 2017",Male,160 - 175 lbs,"$3,850",499780,AKC,"Barkley is from solid genetics and bred to improve the breed. He has been social and curious the entirety of his life thus far. He is outgoing, playful, loving, and charming. He will be the talk of the town. Just look into those eyes and tell me you don’t agree. He is always so sweet and wants to please. Barkley will be sure to come to his new home happy, healthy, and ready to fill your home with his puppy love. He will be up to date on his puppy vaccinations and vet checks just in time to come home to you. What are you waiting for? You have found the perfect prince charming right here."
Bubba,11 weeks old,Mastiff,Brindle,190 - 210 lbs,I'm ready today!,"January 15, 2017",Male,160 - 175 lbs,"$3,850",499782,AKC,"Bubba is from solid genetics and bred to improve the breed. He has been laid back, intelligent and sweet the entirety of his life thus far. He is as handsome and loving as they come. Bubba will be sure to win your heart over with just one look. This little pup is always up for anything. He loves to play with toys. When he is all done with playtime, he will be the first one to curl right up to you for a good, old afternoon nap. Bubba will be coming home to you up to date on his vaccinations and will have a full head to tail checkup. Don’t miss out on this lovable, handsome boy. He will surely be the perfect puppy addition to your family!"
Marley,7 weeks old,Shetland Sheepdog,"Blue Merle, White & Tan",18 - 20 lbs,"April 15, 2017","February 14, 2017",Female,25 - 30 lbs,"$2,450",499783,APRI,"“Are you looking for the best puppy ever? Well, you found me! My name is Marley and I am the best! How do I know? Well, just look at me. Aren’t I adorable? Also, I come up to date on my vaccinations and fully vet checked from head to tail, so not only am I cute, but healthy too! I promise to be on my best behavior when I’m with my new family. I listen carefully and I’m well socialized. I’m just a bundle of joy to have around. So hurry and pick me to show off what an excellent puppy you have!”"
Buck,7 weeks old,Shetland Sheepdog,"Blue Merle, White & Tan",18 - 20 lbs,"April 15, 2017","February 14, 2017",Male,25 - 30 lbs,"$2,050",499785,APR,"“Hi, my name is Buck. I am so anxious to meet my new forever family. Could that be with you? I sure hope so. I am a gorgeous puppy with a personality to match. I am also up to date on my vaccinations and vet checked from head to tail, so when you see me I will be as healthy as can be. I will be the best friend you’ve dreamed of. Pick me! I promise you won’t regret it. I will love you, kiss you, and teach you to play so be sure to pick me and choose me today!”"
Trixie,11 weeks old,Bulldog,Red & White,50 - 55 lbs,I'm ready today!,"January 16, 2017",Female,40 - 45 lbs,"$3,550",499786,AKC,"“Hi, my name is Trixie. I am so anxious to meet my new forever family. Could that be with you? I sure hope so. I am a gorgeous puppy with a personality to match. I am also up to date on my vaccinations and vet checked from head to tail, so when you see me I will be as healthy as can be. I will be the best friend you’ve dreamed of. Pick me! I promise you won’t regret it. I will love you, kiss you, and teach you to play so be sure to pick me and choose me today!”"
Chase,10 weeks old,Chihuahua,Blue Fawn,3 1/2 - 4 lbs,I'm ready today!,"January 24, 2017",Male,6 - 7 lbs,"$1,275",499789,"Chase is a sweet little guy who is looking for his forever home where he can be loved on, snuggled with, and don't forget the kisses. He's very playful with our other dogs and his littermates. He loves to run and explore the world. He is so much like his momma. He is raised in a home and handled daily by my older children. He will be up to date on all vaccinations and vet checks, when he goes to his new home. He will make a wonderful addition to any family!"
Chandler,14 weeks old,Cavalier King Charles Spaniel,Blenheim,14 - 16 lbs,I'm ready today!,"December 26, 2016",Male,20 - 22 lbs,"$2,350",499792,AKC,"From the moment Chandler jumps into your arms, he will be sure to snuggle right into your heart and never leave. This little guy is truly one of a kind and he hopes to find a family that is just as special as he is. Whether playing all day or cuddling with the family, Chandler promises to be your most loyal and loving companion. Before coming home to you, Chandler will be vet checked and up to date on his vaccinations. Don't miss out on making this wonderful boy part of your family!"
Godiva,7 weeks old,Goldendoodle,Chocolate,60 - 65 lbs,"April 11, 2017","February 14, 2017",Female,50 - 55 lbs,"$2,395",499794,"Godiva is a beautiful chocolate, with little white markings. She is raised in my home around other pets, and a 3-year-old girl. She is well socialized, has a great personality, and is very loving. Godiva cannot wait to join her new home. She is happy, healthy and ready to go. Godiva will have a complete nose to tail vet check and arrive with a current health certificate. She is ready to share many lifelong experiences with you and hopes you’re just as anxious to meet her as she is to meet you. Don’t miss out!"
Cacao,7 weeks old,Goldendoodle,Chocolate,60 - 65 lbs,"April 11, 2017","February 14, 2017",Female,50 - 55 lbs,"$2,395",499795,"Cacao has a beautiful silky chocolate coat, and she has little white markings. She is raised in my home with other animals and a 3 year old girl. She is well socialized and has a sweet personality and loves to be held. She comes home to you up to date on her vaccinations and pre-spoiled. Cacao is going to make a great little companion and she can't wait to meet you! Don’t miss out! Puppy kisses are waiting!"
Joey,14 weeks old,Cavalier King Charles Spaniel,Black & White,14 - 16 lbs,I'm ready today!,"December 26, 2016",Male,20 - 22 lbs,"$2,350",499798,AKC,"Meet Joey. He is a perfect puppy! Joey is the lifelong companion you’ve been looking for. He loves to be held and spoiled. When arriving to his new home, Joey will be up to date on vaccinations, vet checked, and pre-spoiled. After a long day at work, this cutie will surely make your day with his puppy kisses waiting at the door. Joey loves to cuddle and just relax while getting his belly rubbed. Hurry! He can’t wait to start sharing his love with your family!"
Bestbud,9 weeks old,Australian Shepherd,Red Tri,45 - 50 lbs,I'm ready today!,"January 28, 2017",Male,35 - 40 lbs,"$1,175",499800,APRI,"This is Bestbud! This handsome guy is going to be the hottest thing on the block; look at that attractive coat! Get ready to be the envy of the neighborhood while out on your daily walks with him. Before coming home to you, Bestbud will be up to date on his vaccinations. Don’t miss out on this great puppy; he can’t wait to come home to his new family!"
August,8 weeks old,Beagle,"Black, Tan & White",20 - 22 lbs,"April 5, 2017","February 8, 2017",Male,18 - 20 lbs,"$1,595",499801,UKC,"How can you say no to this baby face? August is just as silly as they come. He is always trying to catch your eye with his puppy tricks. He will surely be the talk of your town, and he is just waiting for that perfect family to call his own. August will come home to you up to date on his puppy vaccinations and vet checks. Don’t let this baby boy pass you by. He will be that perfect, fun-loving addition that you have been looking for."
Lilly,8 weeks old,Beagle,Lemon & White,20 - 22 lbs,"April 5, 2017","February 8, 2017",Female,18 - 20 lbs,"$1,475",499802,UKC,"Meet our little princess, Lilly! She loves to wake up early and take long morning walks in the fresh air. Lilly has her favorite toys and can play all day. She will make a great companion. Lilly will have a complete nose to tail vet check and arrive up to date on her puppy vaccinations. She’s ready to meet her new family! Hurry! Don’t let her pass you by!"
Dasiey,8 weeks old,Beagle,Lemon & White,20 - 22 lbs,"April 5, 2017","February 8, 2017",Female,18 - 20 lbs,"$1,595",499803,UKC,"Talk about gorgeous! This cutie has everything you could ask for: looks, personality and attitude! She loves to walk around strutting her stuff! She’s very spoiled and is treated like the little princess she is. When arriving to her new home, Dasiey will arrive up to date on vaccinations, vet checked, and pre-spoiled. Imagine waking up to loving puppy kisses every morning! Hurry, this cutie has her bags packed and is ready to venture off to her new home!"
Stover,7 weeks old,Goldendoodle,Cream,60 - 65 lbs,"April 11, 2017","February 14, 2017",Male,50 - 55 lbs,"$2,350",499804,Not registered,"Stover is a handsome fella! He has a beautiful cream coat that is soft, fuzzy and irresistible! Stover is working on his socialization and is raised in my home with my other pets and a toddler!  He was born on Valentine's day and will be ready for Easter. Stover will be sure to come home to you up to date on his vaccinations and vet checks. Don’t let this all around star pass you by. He will be sure to make that perfect, playful, loving addition that you and your family have been searching for."
Darla,8 weeks old,Beagle,Lemon & White,20 - 22 lbs,"April 5, 2017","February 8, 2017",Female,18 - 20 lbs,"$1,595",499805,UKC,"Rev up your engines! Darla is her name and playing is her game! This playful girl can’t wait to go on adventures with you. Just picture it now: running through the park, playing fetch, and so much more! Darla is the best of both worlds with her beauty and loving personality. Don’t let her get away. She’s a great girl looking for a great family like yours. Once she’s with you, you’ll wonder how you got along without her."
Jessie,8 weeks old,Beagle,"Black, Tan & White",20 - 22 lbs,"April 5, 2017","February 8, 2017",Female,18 - 20 lbs,"$1,475",499806,UKC,This darling girl is ready to be shown off to your friends! Jessie is a gorgeous female puppy that wants to light up your life. Jessie will have a complete nose to tail vet check and arrive with a current health certificate. She will love running around town with you doing errands or snuggling at home to relax. Jessie is eager to find her forever home. Don’t miss out on this spectacular companion.
Cadbury,7 weeks old,Goldendoodle,Cream,60 - 65 lbs,"April 11, 2017","February 14, 2017",Male,50 - 55 lbs,"$2,150",499807,Not registered,"Don’t you just have to know this cutie’s name? Well it's Cadbury, and he is just waiting for you to give him that forever home he is looking for. Cadbury is the life of the party and will keep you smiling. He is a true cutie. This handsome baby boy will be sure to come home to you happy, healthy, and ready to play. He will be up to date on his vaccinations and vet checks. Don’t let this little boy get away. He will be sure to make that perfect addition that you and your loving family have been looking for."
Dove,7 weeks old,Goldendoodle,Cream,60 - 65 lbs,"April 11, 2017","February 14, 2017",Female,50 - 55 lbs,"$2,150",499808,Not registered,"Dove is a very sweet baby girl that is very outgoing and loves everyone she meets.  She is a very playful little girl, but she also likes to relax and be held. She is sure to steal your heart with her great personality and good looks. She comes home to you up to date on her vaccinations and pre-spoiled. Dove is going to make a great little companion and she can't wait to meet you! Don’t miss out! Puppy kisses are waiting!"
Silas,16 weeks old,Shih Tzu,Cream & White,16 - 18 lbs,I'm ready today!,"December 8, 2016",Male,12 - 14 lbs,"$2,150",499815,ACA,"“My name is Silas! I am probably the cutest, little puppy you ever did see. Everyone that sees me always tells me how beautiful I am, and they can’t help but shower me with love, hugs, and kisses. I’m hoping that one day you’ll be able to do the same. I love to play and I can even take a nap with you when you want. Pick me! I’m ready to share my love. I am current on my vaccinations, neutered, and vet checked from head to tail, so when I see you I will be as healthy as can be.”"
Baby Blue,16 weeks old,Chihuahua,Blue & Tan,3 1/2 - 4 lbs,"April 7, 2017","December 11, 2016",Female,4 - 4 1/2 lbs,"$2,725",499819,"This little girl is super sassy and already spoiled. Baby Blue loves to play, but expects to fall asleep in your arms! This girl will be sure to steal your heart, as she forms strong bonds with those that show her love and compassion. Her beautiful coat is out this world. To find out more about Baby Blue, give us a call today if you are ready to bring this little girl to her new home."
Buster,7 weeks old,Labrador Retriever,Yellow,70 - 75 lbs,"April 12, 2017","February 15, 2017",Male,70 - 75 lbs,"$1,595",499820,APRI,"Buster is such a sweet boy and would love to be your best friend for life. Imagine all the fun you'll have with this cutie. You can take him for nice walks in the park or just cuddle with him on those lazy, rainy afternoons. Buster will have a complete nose to tail vet check and arrive up to date on his vaccinations. This cutie has so much love to give and he wants to share it with you. Don't miss out!"
Sierra,7 weeks old,Labrador Retriever,Yellow,70 - 75 lbs,"April 12, 2017","February 15, 2017",Female,70 - 75 lbs,"$1,595",499822,APRI,"Sierra is quite the loving companion. She will make you wonder how you ever got along without her. Sierra will surely make you smile with all her adorable antics. This cutie hopes she can go home to you, so she can bring you all her love and puppy kisses. Sierra promises to always be by your side as your most faithful, four-legged companion. Don't miss out!"
Angel,7 weeks old,Labrador Retriever,Yellow,70 - 75 lbs,"April 12, 2017","February 15, 2017",Female,70 - 75 lbs,"$1,595",499823,APRI,"Look at this beautiful baby girl! Angel is just waiting for that perfect, loving family to call her own. She is the perfect romp-around friend. Angel will surely keep you on your toes with her playful nature. This perfect baby girl will come to her new loving home with a complete nose to tail vet check and arrive up to date on her vaccinations. Angel is just waiting for you to make her yours. Don't miss out!"
Carly,7 weeks old,Labrador Retriever,Yellow,70 - 75 lbs,"April 12, 2017","February 15, 2017",Female,70 - 75 lbs,"$1,595",499825,APRI,"Carly is a classic beauty! Her soft, luscious coat will be the envy of all who see her! She has a wonderful temperament and shows it with her calm and peaceful nature. She loves to play, but is happiest just being with you. Carly will arrive to her new home happy, healthy, and ready to play. She will be up to date on her vaccinations and given a clean bill of health by her vet. She can't wait to be by your side as your lifelong companion. If you want to class up your life, pick Carly!"
Lone Star Mark,14 weeks old,Labrador Retriever,Yellow,75 - 80 lbs,I'm ready today!,"December 22, 2016",Male,65 - 70 lbs,"$3,750",499829,AKC,"Lone Star Mark is a very handsome silver factored yellow Labrador Retriever puppy! He is super laid back, but loves to play and jump around. His dad is 78 pounds and his mom is 67 pounds. He is looking for a family to make him theirs today. Lone Star Mark is just as playful and lovable as they come. He will be sure to be the talk of your town. Lone Star Mark will be sure to come home to you up to date on his puppy vaccinations and vet visits. Don’t let this handsome baby boy slip away from you. He will be sure to make that perfect loving addition that you have been searching for."
Tyson,19 weeks old,Poodle,Black,65 - 70 lbs,I'm ready today!,"November 23, 2016",Male,45 - 50 lbs,"$1,875",499831,AKC,"“Hi, my name is Tyson. I am so anxious to meet my new forever family. Could that be with you? I sure hope so. I am a gorgeous puppy with a personality to match. I am also up to date on my vaccinations and vet checked from head to tail, so when you see me I will be as healthy as can be. I will be the best friend you’ve dreamed of. Pick me! I promise you won’t regret it. I will love you, kiss you, and teach you to play so be sure to pick me and choose me today!”"
Emmy,11 weeks old,Schnauzer,Black & Silver,16 - 18 lbs,I'm ready today!,"January 13, 2017",Female,12 - 14 lbs,"$3,025",499834,AKC,"Emmy is an AKC Black and Silver Miniature Schnauzer born January 13th. Emmy is a little sweetheart. She is very playful and she has this way about her that melts your heart. She loves to sit with you and chill out but she is always ready to play tug of war with you. She is a happy go lucky little girl. Emmy comes with a Vet health check, vaccinations and a health guarantee. Let this little sweetheart bring a little sunshine your way."
Tonka,16 weeks old,Goldendoodle,Yellow,60 - 65 lbs,I'm ready today!,"December 8, 2016",Male,60 - 65 lbs,"$1,875",499836,ACHC,"“Hi, my name is Tonka. I am so anxious to meet my new forever family. Could that be with you? I sure hope so. I am a gorgeous puppy with a personality to match. I am also up to date on my vaccinations and vet checked from head to tail, so when you see me I will be as healthy as can be. I will be the best friend you’ve dreamed of. Pick me! I promise you won’t regret it. I will love you, kiss you, and teach you to play so be sure to pick me and choose me today!”"
Tigger,16 weeks old,Goldendoodle,Yellow,60 - 65 lbs,I'm ready today!,"December 8, 2016",Male,60 - 65 lbs,"$1,875",499839,ACHC,"""My name is Tigger! Am I not the cutest puppy you've ever seen? That's what everyone keeps telling me. And not only am I cute, but I have a great personality too. I love to be around people and you will definitely enjoy being with me! I am also up to date on my vaccinations and vet checked from head to tail, so when you see me I will be as healthy as can be. I will be the best friend you’ve dreamed of. Pick me! I promise you won’t regret it. I will love you, kiss you, and teach you to play so be sure to pick me and choose me today!”"
Telce,16 weeks old,Goldendoodle,Yellow,60 - 65 lbs,I'm ready today!,"December 8, 2016",Female,60 - 65 lbs,"$2,050",499841,ACHC,"“Are you looking for the best puppy ever? Well, you found me! My name is Telce and I am the best! How do I know? Well, just look at me. Aren’t I adorable? Also, I come up to date on my vaccinations and fully vet checked from head to tail, so not only am I cute, but healthy too! I promise to be on my best behavior when I’m with my new family. I listen carefully and I’m well socialized. I’m just a bundle of joy to have around. So hurry and pick me to show off what an excellent puppy you have!”"
Sammi,13 weeks old,Labradoodle,Apricot,65 - 70 lbs,I'm ready today!,"December 29, 2016",Female,50 - 55 lbs,"$2,150",499843,Not registered,"“Hello! My name is Sammi, and I’m super excited to meet you! I love to play and I’m well socialized. I also like to snuggle up next to you for a quiet nap, especially on those rainy days. I come up to date on vaccinations and fully vet checked, so I will be healthy, happy, and ready to come to my FUR-ever home! So go ahead and pick me for a lifetime of puppy kisses and love. Don’t wait!”"
Stella,13 weeks old,Labradoodle,Apricot,65 - 70 lbs,I'm ready today!,"December 29, 2016",Female,50 - 55 lbs,"$2,150",499844,"“Hi, I'm Stella, and playing is my favorite! I’m an active puppy that enjoys company. I can’t wait to see my new home. To cheer up after a long day, puppy kisses do the trick! So don't worry, because I have plenty! I’m up to date on my vaccinations and vet checked from head to tail, so I’m a healthy pup. I will surely have your heart in no time! Besides, can’t you see how attractive I am?  Don’t miss out on the fun! I can make your life just a bit more fun!”"
Sal,13 weeks old,Labradoodle,Apricot,65 - 70 lbs,I'm ready today!,"December 29, 2016",Male,50 - 55 lbs,"$2,050",499845,"“Hello, my name is Sal. I am a loving, young pup looking for a loving family and home to call my own. I have been vet checked from head to tail and my vaccinations are up to date. I’m a healthy pup. I will surely have your heart in no time! Besides, can’t you see how attractive I am?  Don’t miss out on the fun! I can make your life just a bit more fun!”"
Scobby,13 weeks old,Labradoodle,Apricot,65 - 70 lbs,I'm ready today!,"December 29, 2016",Male,50 - 55 lbs,"$2,050",499846,Not registered,"“Hi! I’m Scobby. I’m currently searching for a good, loving home. I hope to find a family that loves to play and loves to receive puppy kisses! I’m good at giving out plenty. Whether we're playing or cuddling together, I promise to be your most loving companion. I will arrive to my new home up to date on vaccinations and pre-spoiled. Hopefully we will meet real soon so you can see how gorgeous I really am in person. Hurry, hurry, my sweet puppy kisses are waiting.”"
Stenson,13 weeks old,Labradoodle,Yellow,65 - 70 lbs,I'm ready today!,"December 29, 2016",Male,50 - 55 lbs,"$2,050",499847,"“I bet that you’ve never seen a puppy like me! We’re going to go for nice walks, play lots of games, and when we’re done we’ll curl up next to each other. Guess what? I am going to come home up to date on vaccinations, neutered, and pre-spoiled just for you! Do you think you could be the family for me? I hope so! Oh, and did I mention that I give world-famous puppy kisses? Don’t miss out on them!”"
Chewie,10 weeks old,Shiba Inu,Red Sesame,30 - 35 lbs,I'm ready today!,"January 19, 2017",Male,25 - 30 lbs,"$3,350",499850,APRI,"“Hi, my name is Chewie. I am looking for someone to play with. I love to play fetch; it’s my favorite game. When I get tired, I will come and curl up next to you so we can go to sleep. I love to go to parks and meet new people and animals. I am very affectionate and love to give kisses. I promise if you take me home I will brighten your days and will always love you unconditionally. I will come home to you up to date on my vaccinations and vet checked. I am excited to meet you and become your new best friend!”"
Mogwai,10 weeks old,Shiba Inu,Red Sesame,30 - 35 lbs,I'm ready today!,"January 19, 2017",Male,25 - 30 lbs,"$3,350",499851,APRI,“Hi! My name is Mogwai. I am super sweet! I’m also super cuddly and my personality is somewhat bubbly. I’m anxiously waiting for my forever family. Could that be you? I love to play but I can also take a nap with you whenever you want me to. I will come up to date on my vaccinations and fully vet checked from head to tail. You’ll just want to have me in your arms all day. Oh! I just can’t wait. Make me yours today! My bags are packed and ready to go!”
Shadow,10 weeks old,Shiba Inu,Red Sesame,30 - 35 lbs,I'm ready today!,"January 19, 2017",Female,25 - 30 lbs,"$3,350",499853,APRI,"“I bet you’re saying to yourself, ‘Who is this cutie?’ Well, I can answer that for you! I’m Shadow! It’s very nice to meet you. Are you looking for a lifelong companion? Look no further. I am here and just perfect for you. Trust me! I am very loyal and I can make you smile with just the way I wag my tail. I have a wonderful disposition and I’m also good with children and other pets, too. Oh! Did I mention that I’m as healthy as can be? Oh silly me! I’m up to date on my vaccinations and vet checked from head to tail. I bet you’re excited now, aren’t you? Well, choose me today!”"
Leia,10 weeks old,Shiba Inu,Cream,30 - 35 lbs,I'm ready today!,"January 19, 2017",Female,25 - 30 lbs,"$3,350",499854,APRI,"""Hello prospective future forever family. My name is Leia and I just wanted to introduce myself and get you thinking about all of the fun and good times that we could have together. I enjoy doing anything that you do, but I'm exceptionally good at snuggling and loving. I hope that I can love on you soon. “I bet you’re saying to yourself, ‘Who is this cutie?’ Well, I can answer that for you!"""
Karry,10 weeks old,Shiba Inu,Cream,30 - 35 lbs,I'm ready today!,"January 19, 2017",Female,25 - 30 lbs,"$3,350",499855,APRI,"“I have a lot of adventures planned for you and me. Are you the lucky one for me? I sure hope so! My name is Karry and I’m a cutie. I love to share, and I’m good at it, too. If you like, you can cuddle with me in my doggy bed on those cold nights. I’ll make plenty of room for you. You can take me for long walks, as I’m always on my best behavior. I’ll be the center of attention with my shinny coat and brilliant personality. When I arrive to my new home, I will be up to date on my puppy vaccinations and vet checked from head to tail. Don’t miss out on me!”"
Shevon,10 weeks old,Siberian Husky,Sable & White,65 - 70 lbs,I'm ready today!,"January 21, 2017",Female,55 - 60 lbs,"$1,775",499861,AKC,"""Hello! My name is Shevon. Wouldn't you like to add me to your family? People tell me all the time that I am so sweet, so they must be right. My hobbies are running, exploring, and playing with whoever is willing. Wouldn't you love to play with me? I love to give tons of puppy kisses and curl up on your lap to take a little snooze. I will come to you vet checked and up to date on all my vaccinations. I am ready and waiting to go to my new fur-ever home!"""
Amber,8 weeks old,Boxer,Fawn,70 - 75 lbs,I'm ready today!,"February 3, 2017",Female,65 - 70 lbs,"$2,350",499862,ICA,"""Hi, I'm Amber! Thank you for checking me out! You can't go wrong with me. I'm lovable, and I will give you endless amount of kisses. I come with unconditional love! Before arriving home to you I will be up to date on my vaccinations, fully vet checked, and pre-spoiled. I will make the perfect best friend and companion! So what are you waiting for? Choose me today!"""
Fiona,10 weeks old,Siberian Husky,Sable & White,65 - 70 lbs,I'm ready today!,"January 22, 2017",Female,45 - 50 lbs,"$1,775",499863,AKC,"""Pick me! Pick me! You're going to take me home, right? I am so excited about finding my fur-ever family. Let me tell you little bit about myself. I have lots of energy, so naturally I love to run and be outside. I also like to explore and sniff around, seeing what new exciting things I can find. Don't I have the sweetest face? I just know you're going to love me. I will come to you vet checked from head to tail and be up to date on my vaccinations. I can't wait to go home with you so call soon, okay?"""
Belton,10 weeks old,English Springer Spaniel,Liver & White,45 - 50 lbs,I'm ready today!,"January 25, 2017",Male,35 - 40 lbs,"$2,875",499864,AKC,"“I have a lot of adventures planned for you and me. Are you the lucky one for me? I sure hope so! My name is Belton and I’m a cutie. I love to share, and I’m good at it, too. If you like, you can cuddle with me in my doggy bed on those cold nights. I’ll make plenty of room for you. You can take me for long walks, as I’m always on my best behavior. I’ll be the center of attention with my shinny coat and brilliant personality. When I arrive to my new home, I will be up to date on my puppy vaccinations and vet checked from head to tail. Don’t miss out on me!”"
Wellington,10 weeks old,English Springer Spaniel,Liver & White,45 - 50 lbs,I'm ready today!,"January 25, 2017",Male,35 - 40 lbs,"$2,875",499865,AKC,"“Look into my eyes! How can you resist such beauty? Hi, my name is Wellington. I will be the best friend you ever had. I will arrive up to date on my vaccinations and fully vet checked from head to tail. And I will be the happy, healthy puppy you've always dreamed of. I like to go for daily walks for my routine exercise. A cutie like me has to stay healthy, and besides you’ll look great next to me! I enjoy getting my tummy and ears rubbed. You won’t regret picking me. I’m obedient and have great manners. I always stay out of trouble and I have that cute, little puppy face that will let me get away with anything. Wouldn’t you love to bring me home? My healthy habits will surely rub off on you. We will be unstoppable! Puppy kisses are waiting, but I charge a belly rub for each!”"
Fritch,10 weeks old,English Springer Spaniel,Liver & White,45 - 50 lbs,I'm ready today!,"January 25, 2017",Male,35 - 40 lbs,"$2,875",499867,AKC,"We are pleased to introduce you to Fritch. This handsome baby is on his way to becoming a mighty dog, just like his parents. Fritch is filled with energy and can play with the best of them. He is an explorer at heart and will investigate everything he happens upon. His affectionate nature is contagious and soon you will find yourself rolling around on the ground with this puppy being covered in puppy kisses. Fritch will arrive to you up to date on his vaccinations, along with a full nose to tail vet check. Make Fritch yours today, so you can join him on his next adventure."
Morgan,9 weeks old,Havanese,White,8 - 9 lbs,"April 7, 2017","February 1, 2017",Male,9 - 10 lbs,"$2,250",499870,APRI,"Get ready for nonstop action with Morgan at your side! This great, active boy will have you playing with him in no time. You just can’t help but want to play with him when you see him. Morgan loves to go on adventures and hopes you’ll join him on them. Whether chasing the butterflies in the yard, or finding the cookie under the sofa, this impressive boy will have you laughing and loving him in no time. Don’t miss out on making Morgan part of your family."
Alice,10 weeks old,Golden Retriever,Golden,85 - 90 lbs,I'm ready today!,"January 23, 2017",Female,85 - 90 lbs,"$2,350",499871,AKC,"Meet this beautiful baby girl, Alice! She is a true princess. She is just as sweet and lovable as they come. She is always up for anything and is just an all-around great puppy! Alice will be sure to come home to you up to date on her puppy vaccinations and vet checked. Don’t let this little star pass you by. She will be sure to make that perfect, playful, loving addition that you and your family have been searching for."
Maggie,9 weeks old,Havanese,Chocolate,8 - 9 lbs,"April 7, 2017","February 1, 2017",Female,9 - 10 lbs,"$2,675",499872,APRI,"Look no further! You have found your new baby girl. Maggie is exactly what you have been looking for, perfect in every way. She loves playing in the yard and is always up for movie time. She is just waiting for that perfect family to make her theirs. Don’t miss out on this little princess. She will be sure to come home to you up to date on her puppy vaccinations and vet checks. What are you waiting for? Make this cuddle bug yours today."
Parker,10 weeks old,English Springer Spaniel,Liver & White,45 - 50 lbs,I'm ready today!,"January 25, 2017",Male,35 - 40 lbs,"$2,875",499874,AKC,"Parker is the king of the castle and he's looking for a for royal family to call his own. During the day, he lays around the house, being a couch potato. But don't let this lazy boy trick you, once you are ready to play, he is always up for a game of fetch or running in an open field to playing hide-n-seek with the children. This adorable puppy will melt everyone's heart. Parker will have a complete nose to tail vet check and will arrive up to date on his vaccinations. Parker is ready to join your kingdom today! Call today!"
Autumn,10 weeks old,Golden Retriever,Golden,85 - 90 lbs,I'm ready today!,"January 23, 2017",Female,85 - 90 lbs,"$2,350",499875,AKC,"You have just found “The One!” Meet the most beautiful girl ever, Autumn. She is currently waiting for her forever loving family to make her theirs today. Autumn is just as playful and lovable as they come. She will be sure to be the talk of your town. Autumn will come home to you up to date on her puppy vaccinations and vet visits. Don’t let this lovely little girl slip away from you. She will be the perfect, loving addition that you have been searching for."
Becca,14 weeks old,Bichon Frise,White,9 - 10 lbs,I'm ready today!,"December 25, 2016",Female,12 - 14 lbs,"$3,295",499883,AKC,"Becca is a fun girl, who is filled with a bubbly personality! She loves to romp around the room chasing after toys and showing off her gorgeous coat! She adores people and can give the best puppy kisses possible! She is just so very sweet and will make a great companion! She is up to date on vaccinations, vet exams, and is even microchipped! To make sure she has the best possible start, we will send her home with a potty training schedule, feeding chart, personalized guidebook, and many resources to help you along! If you think Becca is the pup for you, then call about her now!"
Lucille,7 weeks old,Shih Tzu,Gold,8 - 9 lbs,"April 16, 2017","February 12, 2017",Female,7 - 8 lbs,"$3,295",499885,AKC,"Lucille is a fun little girl who is filled with a bubbly personality! She loves to romp around the room chasing after toys. She also loves showing off her gorgeous coat! She loves people and can give the best puppy kisses possible! To make sure she has the best possible start, we will send her home with a potty training schedule, feeding chart, personalized guidebook, and many resources to help you along!  If you think Lucille is the pup for you, then call now and get her coming your way!"
